platform,source,date,post_time,day_of_week,is_weekend,content_type,hashtags,likes,comments,shares,views,engagement_rate,engagement_level
Unknown,mediarates_dataset,,10.0,,1,Video,,111,1.0,44,,4.2914,Medium
Unknown,mediarates_dataset,,22.0,,1,Text,,45,59.0,20,,2.4325,Low
Unknown,mediarates_dataset,,8.0,,1,Image,,493,16.0,22,,1.2082,Low
Unknown,mediarates_dataset,,8.0,,1,Image,,474,95.0,5,,0.6398,Low
Unknown,mediarates_dataset,,16.0,,1,Text,,323,15.0,12,,4.7611,Medium
Unknown,mediarates_dataset,,6.0,,0,Video,,377,15.0,48,,1.5832,Low
Unknown,mediarates_dataset,,8.0,,0,Image,,270,45.0,22,,1.5798,Low
Unknown,mediarates_dataset,,21.0,,0,Image,,482,38.0,8,,0.8752,Low
Unknown,mediarates_dataset,,0.0,,1,Text,,420,30.0,16,,4.6783,Medium
Unknown,mediarates_dataset,,3.0,,0,Text,,279,84.0,6,,2.0553,Low
Unknown,mediarates_dataset,,1.0,,1,Text,,282,3.0,41,,3.2968,Medium
Unknown,mediarates_dataset,,7.0,,0,Text,,39,70.0,41,,0.6746,Low
Unknown,mediarates_dataset,,7.0,,1,Image,,23,74.0,35,,0.5011,Low
Unknown,mediarates_dataset,,20.0,,0,Text,,3,95.0,16,,1.437,Low
Unknown,mediarates_dataset,,4.0,,0,Image,,440,91.0,17,,1.7585,Low
Unknown,mediarates_dataset,,15.0,,1,Image,,432,52.0,6,,1.3618,Low
Unknown,mediarates_dataset,,7.0,,1,Text,,470,70.0,16,,2.7692,Low
Unknown,mediarates_dataset,,8.0,,0,Image,,115,3.0,39,,0.8534,Low
Unknown,mediarates_dataset,,2.0,,0,Video,,364,25.0,3,,3.8644,Medium
Unknown,mediarates_dataset,,20.0,,1,Video,,180,42.0,29,,4.067,Medium
Unknown,mediarates_dataset,,7.0,,1,Text,,168,66.0,3,,2.72,Low
Unknown,mediarates_dataset,,1.0,,1,Image,,312,11.0,23,,0.6803,Low
Unknown,mediarates_dataset,,16.0,,0,Image,,248,66.0,28,,4.9294,Medium
Unknown,mediarates_dataset,,17.0,,1,Video,,187,26.0,8,,2.2257,Low
Unknown,mediarates_dataset,,4.0,,1,Text,,53,53.0,3,,1.185,Low
Unknown,mediarates_dataset,,8.0,,0,Text,,325,65.0,23,,3.5002,Medium
Unknown,mediarates_dataset,,8.0,,1,Text,,356,48.0,13,,1.7793,Low
Unknown,mediarates_dataset,,1.0,,0,Video,,312,15.0,4,,3.136,Medium
Unknown,mediarates_dataset,,1.0,,1,Video,,137,1.0,17,,3.1405,Medium
Unknown,mediarates_dataset,,22.0,,0,Image,,390,53.0,18,,4.2625,Medium
Unknown,mediarates_dataset,,16.0,,1,Text,,421,83.0,17,,2.5188,Low
Unknown,mediarates_dataset,,15.0,,1,Video,,341,41.0,16,,4.6969,Medium
Unknown,mediarates_dataset,,3.0,,1,Text,,302,39.0,0,,2.6428,Low
Unknown,mediarates_dataset,,0.0,,0,Image,,451,96.0,14,,3.7828,Medium
Unknown,mediarates_dataset,,16.0,,1,Text,,475,76.0,31,,0.5915,Low
Unknown,mediarates_dataset,,17.0,,1,Video,,331,41.0,8,,1.4233,Low
Unknown,mediarates_dataset,,7.0,,0,Video,,37,46.0,14,,2.6919,Low
Unknown,mediarates_dataset,,17.0,,0,Text,,419,79.0,23,,2.8726,Low
Unknown,mediarates_dataset,,11.0,,0,Image,,305,33.0,19,,4.5483,Medium
Unknown,mediarates_dataset,,18.0,,1,Video,,356,88.0,48,,2.841,Low
Unknown,mediarates_dataset,,0.0,,1,Video,,24,65.0,44,,3.5469,Medium
Unknown,mediarates_dataset,,2.0,,0,Image,,111,11.0,0,,4.0033,Medium
Unknown,mediarates_dataset,,11.0,,0,Image,,410,39.0,9,,1.0896,Low
Unknown,mediarates_dataset,,8.0,,1,Video,,434,72.0,46,,3.2043,Medium
Unknown,mediarates_dataset,,20.0,,1,Video,,205,75.0,31,,0.6543,Low
Unknown,mediarates_dataset,,21.0,,1,Video,,184,89.0,38,,2.739,Low
Unknown,mediarates_dataset,,0.0,,1,Video,,495,9.0,17,,1.3232,Low
Unknown,mediarates_dataset,,16.0,,0,Text,,46,97.0,45,,2.446,Low
Unknown,mediarates_dataset,,3.0,,0,Text,,373,47.0,31,,3.3043,Medium
Unknown,mediarates_dataset,,18.0,,0,Video,,38,38.0,27,,2.7666,Low
Unknown,mediarates_dataset,,7.0,,1,Video,,15,59.0,17,,1.3218,Low
Unknown,mediarates_dataset,,22.0,,0,Text,,21,65.0,38,,3.0829,Medium
Unknown,mediarates_dataset,,14.0,,1,Image,,212,64.0,48,,3.3683,Medium
Unknown,mediarates_dataset,,6.0,,1,Text,,309,50.0,28,,2.6428,Low
Unknown,mediarates_dataset,,14.0,,0,Text,,148,35.0,17,,3.8223,Medium
Unknown,mediarates_dataset,,7.0,,1,Text,,455,23.0,43,,2.6428,Low
Unknown,mediarates_dataset,,9.0,,0,Video,,271,1.0,30,,2.4475,Low
Unknown,mediarates_dataset,,2.0,,0,Video,,254,27.0,45,,0.9092,Low
Unknown,mediarates_dataset,,14.0,,1,Image,,253,83.0,7,,4.6545,Medium
Unknown,mediarates_dataset,,5.0,,1,Text,,8,23.0,34,,3.6018,Medium
Unknown,mediarates_dataset,,13.0,,0,Image,,138,9.0,4,,2.1053,Low
Unknown,mediarates_dataset,,20.0,,0,Video,,213,87.0,29,,0.6965,Low
Unknown,mediarates_dataset,,17.0,,0,Text,,47,57.0,19,,0.5412,Low
Unknown,mediarates_dataset,,5.0,,0,Text,,110,21.0,27,,4.8156,Medium
Unknown,mediarates_dataset,,4.0,,1,Image,,404,44.0,42,,0.8015,Low
Unknown,mediarates_dataset,,11.0,,0,Video,,356,35.0,13,,0.6269,Low
Unknown,mediarates_dataset,,19.0,,0,Video,,101,21.0,21,,1.6014,Low
Unknown,mediarates_dataset,,13.0,,0,Image,,190,60.0,47,,3.7415,Medium
Unknown,mediarates_dataset,,2.0,,0,Video,,216,99.0,19,,4.6323,Medium
Unknown,mediarates_dataset,,11.0,,1,Video,,50,55.0,37,,2.3362,Low
Unknown,mediarates_dataset,,11.0,,1,Image,,488,32.0,23,,4.5864,Medium
Unknown,mediarates_dataset,,1.0,,0,Image,,382,44.0,24,,4.1197,Medium
Unknown,mediarates_dataset,,1.0,,0,Image,,87,35.0,0,,0.7962,Low
Unknown,mediarates_dataset,,9.0,,0,Video,,103,17.0,30,,3.0735,Medium
Unknown,mediarates_dataset,,17.0,,0,Video,,270,37.0,11,,4.5836,Medium
Unknown,mediarates_dataset,,21.0,,0,Image,,95,66.0,41,,1.0512,Low
Unknown,mediarates_dataset,,0.0,,1,Image,,197,15.0,49,,2.3451,Low
Unknown,mediarates_dataset,,3.0,,0,Image,,494,68.0,37,,0.8171,Low
Unknown,mediarates_dataset,,3.0,,1,Image,,406,67.0,11,,1.7516,Low
Unknown,mediarates_dataset,,1.0,,0,Text,,377,20.0,38,,1.9603,Low
Unknown,mediarates_dataset,,18.0,,0,Text,,166,77.0,17,,4.7531,Medium
Unknown,mediarates_dataset,,11.0,,1,Video,,312,77.0,9,,2.5739,Low
Unknown,mediarates_dataset,,9.0,,0,Text,,80,69.0,14,,3.5209,Medium
Unknown,mediarates_dataset,,21.0,,0,Video,,250,15.0,43,,2.689,Low
Unknown,mediarates_dataset,,19.0,,1,Text,,476,86.0,3,,4.4008,Medium
Unknown,mediarates_dataset,,22.0,,0,Video,,72,13.0,6,,3.3182,Medium
Unknown,mediarates_dataset,,14.0,,0,Image,,140,60.0,40,,3.5107,Medium
Unknown,mediarates_dataset,,2.0,,0,Text,,69,70.0,30,,1.0683,Low
Unknown,mediarates_dataset,,19.0,,1,Video,,339,31.0,33,,1.0966,Low
Unknown,mediarates_dataset,,23.0,,1,Image,,336,40.0,44,,3.7398,Medium
Unknown,mediarates_dataset,,5.0,,0,Image,,367,4.0,13,,3.2802,Medium
Unknown,mediarates_dataset,,3.0,,0,Text,,174,26.0,5,,3.9649,Medium
Unknown,mediarates_dataset,,4.0,,0,Image,,191,78.0,49,,4.506,Medium
Unknown,mediarates_dataset,,8.0,,0,Text,,473,98.0,21,,2.5781,Low
Unknown,mediarates_dataset,,3.0,,0,Video,,31,82.0,2,,3.7845,Medium
Unknown,mediarates_dataset,,23.0,,0,Video,,127,61.0,28,,3.3315,Medium
Unknown,mediarates_dataset,,13.0,,0,Text,,451,86.0,47,,3.6469,Medium
Unknown,mediarates_dataset,,8.0,,0,Video,,401,31.0,16,,3.7,Medium
Unknown,mediarates_dataset,,11.0,,0,Video,,288,24.0,5,,3.8738,Medium
Unknown,mediarates_dataset,,14.0,,1,Image,,188,65.0,31,,4.9626,Medium
Unknown,mediarates_dataset,,9.0,,1,Image,,387,68.0,8,,1.4474,Low
Unknown,mediarates_dataset,,19.0,,0,Image,,412,71.0,18,,2.343,Low
Unknown,mediarates_dataset,,5.0,,0,Video,,338,0.0,20,,4.0104,Medium
Unknown,mediarates_dataset,,22.0,,0,Video,,376,43.0,37,,1.5265,Low
Unknown,mediarates_dataset,,8.0,,1,Text,,282,74.0,39,,2.6888,Low
Unknown,mediarates_dataset,,22.0,,0,Video,,335,28.0,47,,2.7722,Low
Unknown,mediarates_dataset,,12.0,,0,Image,,389,53.0,34,,1.2939,Low
Unknown,mediarates_dataset,,16.0,,1,Text,,12,15.0,43,,2.9379,Low
Unknown,mediarates_dataset,,21.0,,1,Text,,319,19.0,39,,3.9477,Medium
Unknown,mediarates_dataset,,4.0,,1,Text,,378,0.0,26,,1.0067,Low
Unknown,mediarates_dataset,,18.0,,1,Video,,457,65.0,16,,1.3261,Low
Unknown,mediarates_dataset,,2.0,,0,Image,,451,7.0,34,,4.076,Medium
Unknown,mediarates_dataset,,23.0,,0,Video,,150,50.0,40,,1.2685,Low
Unknown,mediarates_dataset,,2.0,,1,Text,,375,2.0,12,,2.791,Low
Unknown,mediarates_dataset,,12.0,,0,Video,,21,59.0,1,,1.1635,Low
Unknown,mediarates_dataset,,6.0,,1,Text,,370,34.0,27,,3.2525,Medium
Unknown,mediarates_dataset,,14.0,,0,Video,,327,75.0,21,,4.7197,Medium
Unknown,mediarates_dataset,,6.0,,1,Image,,374,38.0,34,,1.092,Low
Unknown,mediarates_dataset,,8.0,,1,Image,,450,3.0,11,,1.8602,Low
Unknown,mediarates_dataset,,19.0,,1,Text,,271,90.0,4,,4.8742,Medium
Unknown,mediarates_dataset,,3.0,,1,Image,,209,12.0,38,,4.7634,Medium
Unknown,mediarates_dataset,,19.0,,0,Video,,499,12.0,12,,2.4051,Low
Unknown,mediarates_dataset,,12.0,,0,Video,,480,91.0,12,,2.9475,Low
Unknown,mediarates_dataset,,0.0,,1,Video,,112,51.0,9,,2.0235,Low
Unknown,mediarates_dataset,,8.0,,0,Image,,52,42.0,15,,4.4096,Medium
Unknown,mediarates_dataset,,20.0,,0,Image,,388,71.0,34,,2.4532,Low
Unknown,mediarates_dataset,,22.0,,1,Image,,282,71.0,2,,4.1874,Medium
Unknown,mediarates_dataset,,9.0,,0,Video,,389,25.0,10,,2.8937,Low
Unknown,mediarates_dataset,,5.0,,1,Text,,4,42.0,9,,0.7118,Low
Unknown,mediarates_dataset,,15.0,,1,Video,,56,76.0,41,,2.6428,Low
Unknown,mediarates_dataset,,10.0,,1,Video,,411,27.0,33,,4.3825,Medium
Unknown,mediarates_dataset,,14.0,,1,Video,,375,82.0,10,,4.6145,Medium
Unknown,mediarates_dataset,,12.0,,1,Image,,58,38.0,44,,1.6938,Low
Unknown,mediarates_dataset,,9.0,,1,Image,,32,50.0,6,,4.5678,Medium
Unknown,mediarates_dataset,,19.0,,0,Text,,317,11.0,44,,1.943,Low
Unknown,mediarates_dataset,,6.0,,1,Video,,18,77.0,31,,3.7417,Medium
Unknown,mediarates_dataset,,5.0,,0,Text,,213,10.0,19,,2.5002,Low
Unknown,mediarates_dataset,,16.0,,0,Text,,378,41.0,49,,1.3569,Low
Unknown,mediarates_dataset,,3.0,,1,Video,,477,10.0,24,,0.5018,Low
Unknown,mediarates_dataset,,14.0,,1,Video,,46,37.0,11,,4.1265,Medium
Unknown,mediarates_dataset,,13.0,,1,Video,,166,97.0,6,,0.8566,Low
Unknown,mediarates_dataset,,20.0,,1,Video,,451,42.0,38,,1.3617,Low
Unknown,mediarates_dataset,,10.0,,0,Text,,288,18.0,16,,2.2381,Low
Unknown,mediarates_dataset,,1.0,,0,Text,,390,41.0,22,,4.8376,Medium
Unknown,mediarates_dataset,,12.0,,1,Text,,13,98.0,5,,2.4358,Low
Unknown,mediarates_dataset,,19.0,,1,Video,,214,71.0,37,,4.4375,Medium
Unknown,mediarates_dataset,,10.0,,1,Text,,403,60.0,48,,0.7411,Low
Unknown,mediarates_dataset,,13.0,,0,Video,,56,50.0,49,,4.7679,Medium
Unknown,mediarates_dataset,,21.0,,1,Image,,391,36.0,46,,4.2911,Medium
Unknown,mediarates_dataset,,20.0,,1,Video,,217,45.0,4,,3.7507,Medium
Unknown,mediarates_dataset,,10.0,,0,Text,,201,79.0,37,,2.7175,Low
Unknown,mediarates_dataset,,14.0,,1,Text,,57,56.0,9,,2.6428,Low
Unknown,mediarates_dataset,,21.0,,1,Image,,324,3.0,14,,2.1385,Low
Unknown,mediarates_dataset,,21.0,,1,Image,,411,74.0,41,,2.6428,Low
Unknown,mediarates_dataset,,21.0,,0,Video,,168,48.0,43,,2.4364,Low
Unknown,mediarates_dataset,,0.0,,1,Text,,452,6.0,17,,1.7362,Low
Unknown,mediarates_dataset,,8.0,,1,Video,,81,10.0,22,,4.4949,Medium
Unknown,mediarates_dataset,,22.0,,1,Video,,467,53.0,15,,4.6118,Medium
Unknown,mediarates_dataset,,10.0,,1,Image,,424,86.0,37,,4.2485,Medium
Unknown,mediarates_dataset,,1.0,,1,Video,,218,22.0,33,,4.0518,Medium
Unknown,mediarates_dataset,,22.0,,1,Text,,70,25.0,29,,2.8697,Low
Unknown,mediarates_dataset,,18.0,,0,Image,,386,24.0,12,,1.8648,Low
Unknown,mediarates_dataset,,19.0,,0,Image,,265,53.0,40,,2.1316,Low
Unknown,mediarates_dataset,,2.0,,0,Image,,344,82.0,4,,2.6428,Low
Unknown,mediarates_dataset,,6.0,,1,Text,,290,96.0,27,,0.6768,Low
Unknown,mediarates_dataset,,6.0,,0,Video,,207,35.0,38,,3.4471,Medium
Unknown,mediarates_dataset,,16.0,,1,Image,,73,29.0,26,,2.8944,Low
Unknown,mediarates_dataset,,3.0,,0,Image,,165,91.0,29,,2.6706,Low
Unknown,mediarates_dataset,,12.0,,1,Image,,153,66.0,26,,0.806,Low
Unknown,mediarates_dataset,,15.0,,0,Video,,426,79.0,25,,1.3721,Low
Unknown,mediarates_dataset,,0.0,,1,Text,,156,78.0,37,,3.0807,Medium
Unknown,mediarates_dataset,,17.0,,0,Image,,494,88.0,4,,1.4686,Low
Unknown,mediarates_dataset,,7.0,,0,Text,,229,50.0,22,,4.3773,Medium
Unknown,mediarates_dataset,,23.0,,0,Text,,40,63.0,14,,2.0854,Low
Unknown,mediarates_dataset,,16.0,,0,Image,,107,86.0,47,,1.7083,Low
Unknown,mediarates_dataset,,11.0,,1,Video,,83,6.0,18,,2.9013,Low
Unknown,mediarates_dataset,,19.0,,1,Image,,366,80.0,28,,2.2832,Low
Unknown,mediarates_dataset,,7.0,,1,Text,,413,40.0,3,,2.702,Low
Unknown,mediarates_dataset,,3.0,,0,Image,,206,90.0,10,,4.7329,Medium
Unknown,mediarates_dataset,,11.0,,1,Image,,282,51.0,26,,1.9819,Low
Unknown,mediarates_dataset,,17.0,,1,Text,,265,32.0,32,,0.6899,Low
Unknown,mediarates_dataset,,19.0,,0,Text,,480,52.0,38,,2.9501,Low
Unknown,mediarates_dataset,,22.0,,1,Text,,325,3.0,45,,4.9322,Medium
Unknown,mediarates_dataset,,3.0,,1,Text,,232,16.0,1,,4.756,Medium
Unknown,mediarates_dataset,,14.0,,0,Image,,58,89.0,10,,3.6702,Medium
Unknown,mediarates_dataset,,11.0,,0,Video,,257,3.0,46,,2.5423,Low
Unknown,mediarates_dataset,,17.0,,0,Image,,64,93.0,34,,2.6606,Low
Unknown,mediarates_dataset,,18.0,,1,Text,,472,60.0,27,,3.1061,Medium
Unknown,mediarates_dataset,,3.0,,0,Video,,265,34.0,38,,1.3508,Low
Unknown,mediarates_dataset,,6.0,,0,Image,,314,82.0,42,,3.3497,Medium
Unknown,mediarates_dataset,,22.0,,0,Text,,434,49.0,19,,3.2188,Medium
Unknown,mediarates_dataset,,8.0,,0,Video,,404,26.0,1,,0.8541,Low
Unknown,mediarates_dataset,,15.0,,0,Image,,355,27.0,4,,0.9015,Low
Unknown,mediarates_dataset,,22.0,,1,Text,,97,28.0,8,,2.4394,Low
Unknown,mediarates_dataset,,8.0,,0,Image,,413,15.0,1,,2.6428,Low
Unknown,mediarates_dataset,,17.0,,1,Image,,283,58.0,30,,3.5935,Medium
Unknown,mediarates_dataset,,20.0,,0,Image,,448,30.0,9,,1.9644,Low
Unknown,mediarates_dataset,,8.0,,0,Video,,304,47.0,48,,3.4244,Medium
Unknown,mediarates_dataset,,18.0,,0,Image,,136,45.0,46,,0.6111,Low
Unknown,mediarates_dataset,,10.0,,1,Video,,137,3.0,2,,0.7772,Low
Unknown,mediarates_dataset,,9.0,,0,Text,,419,29.0,9,,1.2312,Low
Unknown,mediarates_dataset,,20.0,,0,Video,,261,35.0,37,,2.3203,Low
Unknown,mediarates_dataset,,13.0,,0,Image,,175,17.0,43,,2.1363,Low
Unknown,mediarates_dataset,,6.0,,1,Image,,165,89.0,25,,1.4757,Low
Unknown,mediarates_dataset,,6.0,,0,Video,,282,57.0,15,,3.187,Medium
Unknown,mediarates_dataset,,2.0,,1,Video,,177,86.0,15,,2.5101,Low
Unknown,mediarates_dataset,,13.0,,0,Video,,126,43.0,30,,2.9453,Low
Unknown,mediarates_dataset,,2.0,,1,Text,,408,71.0,12,,1.8714,Low
Unknown,mediarates_dataset,,6.0,,1,Video,,411,23.0,15,,1.3181,Low
Unknown,mediarates_dataset,,4.0,,0,Text,,270,18.0,20,,2.6428,Low
Unknown,mediarates_dataset,,14.0,,0,Text,,378,29.0,37,,2.2567,Low
Unknown,mediarates_dataset,,19.0,,0,Text,,72,41.0,25,,2.371,Low
Unknown,mediarates_dataset,,20.0,,1,Text,,347,26.0,7,,3.4868,Medium
Unknown,mediarates_dataset,,12.0,,1,Video,,272,38.0,7,,3.496,Medium
Unknown,mediarates_dataset,,21.0,,1,Image,,42,8.0,32,,1.788,Low
Unknown,mediarates_dataset,,4.0,,1,Video,,433,32.0,7,,0.6037,Low
Unknown,mediarates_dataset,,10.0,,1,Video,,167,1.0,7,,1.5239,Low
Unknown,mediarates_dataset,,17.0,,0,Image,,38,51.0,45,,1.7582,Low
Unknown,mediarates_dataset,,16.0,,1,Image,,244,53.0,49,,3.3767,Medium
Unknown,mediarates_dataset,,5.0,,1,Text,,110,2.0,47,,1.1039,Low
Unknown,mediarates_dataset,,20.0,,0,Video,,435,42.0,14,,2.0285,Low
Unknown,mediarates_dataset,,15.0,,0,Text,,46,81.0,29,,2.6428,Low
Unknown,mediarates_dataset,,14.0,,1,Text,,62,37.0,25,,3.0084,Medium
Unknown,mediarates_dataset,,7.0,,1,Text,,224,36.0,9,,1.6521,Low
Unknown,mediarates_dataset,,1.0,,1,Video,,298,58.0,35,,2.9138,Low
Unknown,mediarates_dataset,,3.0,,1,Video,,289,10.0,44,,1.7054,Low
Unknown,mediarates_dataset,,8.0,,1,Image,,295,67.0,36,,3.218,Medium
Unknown,mediarates_dataset,,9.0,,1,Image,,330,43.0,37,,2.1527,Low
Unknown,mediarates_dataset,,2.0,,0,Image,,337,41.0,47,,2.1573,Low
Unknown,mediarates_dataset,,6.0,,1,Video,,137,84.0,13,,4.2648,Medium
Unknown,mediarates_dataset,,21.0,,0,Image,,337,54.0,32,,3.4285,Medium
Unknown,mediarates_dataset,,17.0,,1,Text,,37,15.0,8,,3.2638,Medium
Unknown,mediarates_dataset,,22.0,,0,Text,,126,94.0,26,,2.0036,Low
Unknown,mediarates_dataset,,3.0,,1,Image,,442,27.0,25,,4.4186,Medium
Unknown,mediarates_dataset,,23.0,,0,Video,,318,95.0,28,,2.8074,Low
Unknown,mediarates_dataset,,12.0,,1,Image,,386,48.0,27,,3.5034,Medium
Unknown,mediarates_dataset,,17.0,,0,Image,,320,44.0,22,,2.5103,Low
Unknown,mediarates_dataset,,0.0,,1,Video,,375,21.0,28,,2.6428,Low
Unknown,mediarates_dataset,,3.0,,0,Image,,90,31.0,4,,1.1221,Low
Unknown,mediarates_dataset,,15.0,,1,Video,,237,68.0,41,,2.4776,Low
Unknown,mediarates_dataset,,17.0,,0,Video,,178,68.0,41,,2.3164,Low
Unknown,mediarates_dataset,,23.0,,0,Video,,389,73.0,1,,4.1337,Medium
Unknown,mediarates_dataset,,5.0,,0,Image,,344,14.0,8,,2.2878,Low
Unknown,mediarates_dataset,,11.0,,1,Image,,368,28.0,0,,3.0627,Medium
Unknown,mediarates_dataset,,16.0,,1,Image,,352,9.0,41,,0.8266,Low
Unknown,mediarates_dataset,,0.0,,1,Video,,181,91.0,24,,4.3264,Medium
Unknown,mediarates_dataset,,7.0,,0,Image,,36,28.0,2,,1.4578,Low
Unknown,mediarates_dataset,,21.0,,0,Video,,136,78.0,5,,3.5094,Medium
Unknown,mediarates_dataset,,9.0,,0,Image,,444,92.0,11,,2.6428,Low
Unknown,mediarates_dataset,,14.0,,0,Video,,57,18.0,21,,2.3675,Low
Unknown,mediarates_dataset,,6.0,,0,Video,,122,7.0,19,,3.2301,Medium
Unknown,mediarates_dataset,,17.0,,1,Video,,167,46.0,47,,4.9797,Medium
Unknown,mediarates_dataset,,18.0,,0,Video,,113,50.0,0,,1.0079,Low
Unknown,mediarates_dataset,,12.0,,1,Text,,106,66.0,16,,4.1926,Medium
Unknown,mediarates_dataset,,1.0,,0,Text,,91,86.0,29,,4.0414,Medium
Unknown,mediarates_dataset,,17.0,,0,Text,,62,66.0,2,,2.7761,Low
Unknown,mediarates_dataset,,16.0,,1,Image,,149,8.0,45,,3.0216,Medium
Unknown,mediarates_dataset,,9.0,,0,Image,,138,59.0,10,,3.7788,Medium
Unknown,mediarates_dataset,,8.0,,0,Video,,184,76.0,21,,3.2571,Medium
Unknown,mediarates_dataset,,14.0,,0,Video,,204,70.0,43,,3.1342,Medium
Unknown,mediarates_dataset,,11.0,,1,Image,,259,14.0,44,,2.9643,Low
Unknown,mediarates_dataset,,8.0,,0,Image,,255,97.0,12,,1.6675,Low
Unknown,mediarates_dataset,,5.0,,1,Text,,362,23.0,9,,1.5106,Low
Unknown,mediarates_dataset,,2.0,,1,Image,,128,55.0,39,,2.3209,Low
Unknown,mediarates_dataset,,13.0,,0,Text,,310,88.0,15,,2.2716,Low
Unknown,mediarates_dataset,,16.0,,1,Image,,2,49.0,16,,1.3634,Low
Unknown,mediarates_dataset,,8.0,,0,Text,,421,88.0,15,,3.1591,Medium
Unknown,mediarates_dataset,,1.0,,1,Text,,37,40.0,14,,1.6366,Low
Unknown,mediarates_dataset,,21.0,,1,Image,,495,22.0,3,,3.6677,Medium
Unknown,mediarates_dataset,,22.0,,1,Text,,412,42.0,42,,4.7555,Medium
Unknown,mediarates_dataset,,2.0,,1,Video,,496,68.0,34,,3.4789,Medium
Unknown,mediarates_dataset,,1.0,,0,Text,,201,42.0,12,,2.5918,Low
Unknown,mediarates_dataset,,7.0,,1,Text,,347,24.0,9,,3.3376,Medium
Unknown,mediarates_dataset,,19.0,,0,Text,,450,42.0,38,,2.8786,Low
Unknown,mediarates_dataset,,20.0,,0,Image,,108,77.0,40,,4.1477,Medium
Unknown,mediarates_dataset,,8.0,,1,Image,,82,58.0,22,,1.0102,Low
Unknown,mediarates_dataset,,4.0,,0,Text,,68,56.0,2,,4.5234,Medium
Unknown,mediarates_dataset,,15.0,,0,Text,,128,91.0,11,,4.6394,Medium
Unknown,mediarates_dataset,,8.0,,1,Video,,311,8.0,36,,2.9403,Low
Unknown,mediarates_dataset,,18.0,,1,Video,,152,91.0,1,,0.5376,Low
Unknown,mediarates_dataset,,19.0,,1,Image,,276,96.0,40,,1.2587,Low
Unknown,mediarates_dataset,,22.0,,1,Text,,60,67.0,6,,3.1136,Medium
Unknown,mediarates_dataset,,10.0,,0,Text,,318,45.0,31,,3.7147,Medium
Unknown,mediarates_dataset,,20.0,,0,Text,,377,97.0,3,,4.6249,Medium
Unknown,mediarates_dataset,,11.0,,1,Video,,51,66.0,19,,3.6747,Medium
Unknown,mediarates_dataset,,2.0,,0,Image,,343,25.0,49,,3.523,Medium
Unknown,mediarates_dataset,,21.0,,0,Image,,310,79.0,27,,1.0407,Low
Unknown,mediarates_dataset,,14.0,,1,Text,,54,93.0,34,,2.3785,Low
Unknown,mediarates_dataset,,1.0,,1,Image,,351,44.0,47,,3.7881,Medium
Unknown,mediarates_dataset,,12.0,,1,Text,,388,12.0,29,,2.8484,Low
Unknown,mediarates_dataset,,3.0,,0,Video,,35,68.0,35,,0.8338,Low
Unknown,mediarates_dataset,,17.0,,1,Video,,109,24.0,24,,1.3641,Low
Unknown,mediarates_dataset,,0.0,,0,Image,,361,81.0,0,,4.5264,Medium
Unknown,mediarates_dataset,,1.0,,0,Text,,313,65.0,4,,1.029,Low
Unknown,mediarates_dataset,,16.0,,0,Image,,368,62.0,44,,2.6428,Low
Unknown,mediarates_dataset,,13.0,,0,Video,,212,75.0,36,,1.7648,Low
Unknown,mediarates_dataset,,15.0,,0,Text,,136,54.0,35,,1.2951,Low
Unknown,mediarates_dataset,,12.0,,1,Text,,498,18.0,35,,4.5682,Medium
Unknown,mediarates_dataset,,0.0,,1,Text,,108,34.0,17,,1.9408,Low
Unknown,mediarates_dataset,,1.0,,0,Image,,149,13.0,40,,3.3116,Medium
Unknown,mediarates_dataset,,4.0,,1,Text,,117,43.0,21,,1.4504,Low
Unknown,mediarates_dataset,,2.0,,0,Video,,86,50.0,35,,4.5586,Medium
Unknown,mediarates_dataset,,19.0,,1,Text,,464,42.0,43,,2.2873,Low
Unknown,mediarates_dataset,,9.0,,0,Text,,75,85.0,38,,1.6038,Low
Unknown,mediarates_dataset,,20.0,,1,Text,,450,18.0,28,,3.8499,Medium
Unknown,mediarates_dataset,,20.0,,1,Video,,312,75.0,20,,2.4712,Low
Unknown,mediarates_dataset,,9.0,,0,Image,,382,54.0,16,,4.3747,Medium
Unknown,mediarates_dataset,,0.0,,0,Video,,213,91.0,15,,3.0464,Medium
Unknown,mediarates_dataset,,5.0,,1,Image,,456,91.0,30,,1.2076,Low
Unknown,mediarates_dataset,,10.0,,0,Image,,284,59.0,8,,3.6078,Medium
Unknown,mediarates_dataset,,19.0,,0,Video,,86,18.0,48,,4.5036,Medium
Unknown,mediarates_dataset,,20.0,,0,Image,,159,51.0,1,,4.5553,Medium
Unknown,mediarates_dataset,,20.0,,0,Video,,494,25.0,13,,3.2145,Medium
Unknown,mediarates_dataset,,3.0,,0,Text,,406,97.0,34,,4.9262,Medium
Unknown,mediarates_dataset,,17.0,,1,Text,,400,39.0,46,,0.6973,Low
Unknown,mediarates_dataset,,19.0,,1,Image,,246,79.0,19,,1.9698,Low
Unknown,mediarates_dataset,,23.0,,1,Video,,103,37.0,1,,3.3049,Medium
Unknown,mediarates_dataset,,12.0,,1,Text,,84,76.0,40,,0.7535,Low
Unknown,mediarates_dataset,,18.0,,0,Video,,449,86.0,18,,2.6428,Low
Unknown,mediarates_dataset,,16.0,,0,Video,,484,53.0,36,,2.5251,Low
Unknown,mediarates_dataset,,5.0,,0,Text,,107,15.0,15,,2.4723,Low
